"ORI","IncidentId","IncidentDate","TotalVictims","TotalOffenders","OffenderRaceId"
"MI8234400","140140004517","2014-03-09",1,1,"W"
"MI8234900","141401050019","2014-01-05",1,1,"U"
"MI8234900","141401260104","2014-01-26",2,1,"U"
"MI8234900","141401290219","2014-01-20",1,1,"W"
"MI8234900","141402030214","2014-02-03",1,1,"B"
"MI8234900","141404250278","2014-04-23",1,1,"B"
"MI8234900","141405040043","2014-05-03",1,1,"W"
"MI8234900","141405250159","2014-05-25",1,1,"U"
"MI8234900","141406170316","2014-06-17",1,1,"W"
"MI8234900","141408180079","2014-08-18",1,2,"W"
"MI8234900","141408300104","2014-08-30",1,1,"B"
"MI8234900","141409050300","2014-08-28",1,1,"B"
"MI8234900","141410070039","2014-10-07",1,1,"B"
"MI8234900","141411050107","2014-11-05",1,2,"B"
"MI8239700","141400000524","2014-02-07",1,1,"W"
"MI8239700","141400002233","2014-05-17",0,0,"U"
"MI8244700","140140003662","2014-09-10",1,1,"B"
"MI8244700","140140005307","2014-12-26",1,1,"B"
"MI8244800","140140005870","2014-07-20",1,1,"B"
"MI8244900","140140002005","2014-08-20",1,1,"W"
"MI8249000","140140004517","2014-04-22",1,1,"W"
"MI8249000","140140006744","2014-06-07",1,2,"W"
"MI8249000","140140011509","2014-09-09",1,4,"B"
"MI8253400","140001400755","2014-01-25",1,0,"U"
"MI8253400","140001408058","2014-08-11",1,1,"W"
"MI8253800","140140024723","2014-09-18",1,1,"W"
"MI8270000","140000141115","2014-08-23",1,0,"U"
"MI8270100","141400003325","2014-04-10",1,1,"W"
"MI8270100","141400005645","2014-06-11",1,1,"U"
"MI8270100","141400008879","2014-09-02",2,1,"W"
"MI8270900","140001404223","2014-09-30",1,0,"U"
"MI8279300","140140016398","2014-08-26",1,0,"U"
"MI8281700","140140012609","2014-05-19",1,1,"W"
"MI8283300","140001400769","2014-02-28",1,1,"W"
"MI8290800","140140017004","2014-05-09",1,2,"B"
"MI8290800","140140037410","2014-09-24",1,1,"W"
"MI8318300","140001899014","2014-09-04",1,1,"W"
"MI8328100","140000002320","2014-07-30",1,1,"W"
"MN0020000","14141383","2014-07-04",1,1,"W"
"MN0020200","14172615","2014-08-11",2,1,"W"
"MN0020200","14266292","2014-12-10",1,1,"U"
"MN0020200","14272605","2014-12-19",1,1,"U"
"MN0020600","14016543","2014-01-20",1,1,"U"
"MN0020600","14172890","2014-08-12",1,1,"U"
"MN0070100","14007744","2014-03-22",3,1,"W"
"MN0070100","14011351","2014-04-24",1,1,"U"
"MN0140400","14013602","2014-05-30",1,1,"U"
"MN0190400","14000474","2014-06-27",2,1,"U"
"MN0190400","14000496","2014-06-30",1,1,"U"
"MN0190800","14004298","2014-07-31",1,1,"U"
"MN0190800","14004374","2014-08-04",1,1,"U"
"MN0190800","14004529","2014-08-10",1,1,"U"
"MN0190800","14004546","2014-08-11",0,1,"U"
"MN0190900","14000737","2014-03-01",0,1,"U"
"MN0190900","14003442","2014-09-27",1,1,"U"
"MN0210100","14010502","2014-09-23",1,2,"U"
"MN0270400","14029298","2014-12-13",2,1,"U"
"MN0271100","14003839","2014-01-04",1,1,"W"
"MN0271100","14046500","2014-02-12",1,1,"B"
"MN0271100","14083354","2014-03-15",3,3,"I"
"MN0271100","14083355","2014-03-15",1,6,"I"
"MN0271100","14087533","2014-03-19",1,1,"W"
"MN0271100","14101119","2014-03-20",1,1,"W"
"MN0271100","14106881","2014-04-03",1,1,"W"
"MN0271100","14122292","2014-04-15",1,1,"B"
"MN0271100","14135071","2014-04-25",2,3,"I"
"MN0271100","14150387","2014-05-07",1,2,"B"
"MN0271100","14171789","2014-05-23",1,2,"I"
"MN0271100","14198440","2014-06-12",2,1,"B"
"MN0271100","14215766","2014-06-24",1,1,"U"
"MN0271100","14216896","2014-06-20",1,1,"B"
"MN0271100","14235716","2014-07-09",1,1,"B"
"MN0271100","14300109","2014-08-24",1,2,"W"
"MN0271100","14312946","2014-08-07",1,1,"W"
"MN0271100","14398197","2014-11-09",1,1,"W"
"MN0271100","14420485","2014-11-30",1,1,"W"
"MN0271100","14425074","2014-12-04",1,1,"B"
"MN0271100","14425653","2014-12-04",2,1,"W"
"MN0271100","14450015","2014-12-24",1,1,"W"
"MN0271200","14002569","2014-07-12",0,1,"U"
"MN0271700","14006793","2014-02-19",1,1,"U"
"MN0271700","14022109","2014-06-03",1,1,"U"
"MN0271700","14024044","2014-06-16",1,1,"U"
"MN0271700","14034357","2014-08-14",0,1,"U"
"MN0271700","14034380","2014-08-15",1,1,"U"
"MN0271900","14000412","2014-01-12",2,1,"U"
"MN0272100","14004665","2014-08-04",1,1,"A"
"MN0420100","14002886","2014-02-25",1,1,"W"
"MN0620800","14015308","2014-06-16",1,1,"W"
"MN0620900","14006199","2014-01-11",1,1,"A"
"MN0620900","14010490","2014-01-17",1,2,"B"
"MN0620900","14010551","2014-01-17",1,1,"B"
"MN0620900","14022306","2014-02-03",1,1,"W"
"MN0620900","14025852","2014-02-08",1,1,"W"
"MN0620900","14076747","2014-04-22",1,1,"W"
"MN0620900","14081808","2014-04-29",1,1,"B"
"MN0620900","14100721","2014-05-23",1,1,"B"
"MN0620900","14107698","2014-05-31",1,1,"W"
"MN0620900","14134420","2014-07-02",3,1,"W"
"MN0620900","14141814","2014-07-10",2,1,"W"
"MN0620900","14165312","2014-08-07",0,1,"U"
"MN0620900","14233302","2014-10-25",2,1,"W"
"MN0620900","14266592","2014-12-10",0,1,"U"
"MN0690600","14275078","2014-12-17",1,1,"U"
"MN0690800","14065506","2014-03-30",1,1,"W"
"MN0730400","14017224","2014-04-26",1,1,"B"
"MN0730400","14020290","2014-05-15",1,1,"B"
"MN0730400","14027761","2014-06-29",1,1,"W"
"MN0730400","14037990","2014-08-30",1,1,"W"
"MN0730400","14052378","2014-12-02",2,1,"U"
"MO0070400","014-053","2014-04-15",1,1,"W"
"MO0100200","2014-009568","2014-08-22",1,1,"B"
"MO0390300","14-43307","2014-11-02",0,0,"U"
"MO0390300","14-48878","2014-12-13",4,1,"W"
"MO0390300","14006750","2014-02-12",1,1,"B"
"MO0390300","14042794","2014-10-29",1,2,"B"
"MO0420000","1406-0418","2014-06-20",2,1,"W"
"MO0480300","2014-0502","2014-06-22",0,0,"U"
"MO0480600","2014-10507","2014-02-17",2,3,"W"
"MO0480600","2014085750","2014-12-15",1,0,"U"
"MO0480800","14-9212","2014-07-25",1,1,"W"
"MO0480800","1409190","2014-07-25",1,2,"W"
"MO0770000","141900267","2014-07-08",1,0,"U"
"MO0810100","14025523","2014-08-28",1,1,"W"
"MO0840100","2014-10868","2014-05-21",2,0,"U"
"MO0920000","14-4361","2014-09-09",1,1,"W"
"MO0920400","201400001726","2014-01-27",1,0,"U"
"MO0950000","32711","2014-06-13",2,1,"B"
"MO0950000","57387","2014-10-27",1,0,"U"
"MO0950000","8758","2014-02-17",0,0,"U"
"MO0950B00","14-469","2014-10-30",0,0,"U"
"MO0953800","2014-03768","2014-10-15",1,1,"W"
"MO0954100","55409A","2014-10-15",2,0,"U"
"MO0954100","55409B","2014-10-15",1,0,"U"
"MO0954100","55409C","2014-10-15",1,0,"U"
"MO0954100","55409D","2014-10-16",1,0,"U"
"MO0954100","55409E","2014-10-15",0,0,"U"
"MO1050000","L14-03841","2014-04-30",1,1,"W"
"MOKPD0000","140004981","2014-01-22",1,1,"B"
"MOKPD0000","140008501","2014-02-04",1,1,"B"
"MOKPD0000","140020284","2014-03-27",2,3,"B"
"MOKPD0000","140024953","2014-04-14",5,1,"W"
"MOKPD0000","140028280","2014-04-27",1,2,"B"
"MOKPD0000","140042722","2014-06-20",1,1,"W"
"MOKPD0000","140047983","2014-07-10",1,2,"B"
"MOKPD0000","140048733","2014-07-13",1,1,"B"
"MOKPD0000","140050773","2014-07-20",1,1,"B"
"MOKPD0000","140053413","2014-07-30",1,1,"W"
"MOKPD0000","140056162","2014-08-09",1,1,"B"
"MOKPD0000","140059613","2014-08-21",0,0,"U"
"MOKPD0000","140060588","2014-08-25",1,1,"W"
"MOKPD0000","140068622","2014-09-20",1,1,"W"
"MOKPD0000","140068765","2014-09-16",1,1,"U"
"MOKPD0000","140069484","2014-09-26",1,1,"W"
"MOKPD0000","140071578","2014-10-04",0,2,"W"
"MOKPD0000","140076191","2014-10-21",1,1,"B"
"MOKPD0000","140080537","2014-11-06",1,0,"U"
"MOKPD0000","140083822","2014-11-20",1,0,"U"
"MOSPD0000","14013449","2014-04-01",1,0,"U"
"MOSPD0000","14016977","2014-04-22",4,0,"U"
"MOSPD0000","14037734","2014-08-18",1,3,"U"
"MOSPD0000","14047666","2014-10-13",1,0,"U"
"MS0010000","2014-03046","2014-10-05",1,1,"B"
"MT0150000","201411531","2014-05-04",0,0,"U"
"MT0150100","201400002737","2014-05-16",1,1,"W"
"MT0150300","201400005472","2014-03-10",1,0,"U"
"MT0150300","201400025373","2014-10-21",1,1,"W"
"MT0240000","214CR0020820","2014-09-01",2,1,"W"
"MT0250000","201400003183","2014-09-22",1,0,"U"
"MT0250000","201400004198","2014-12-04",1,0,"U"
"MT0250100","201400002204","2014-07-16",0,1,"W"
"MT0320000","201400002128","2014-01-20",2,2,"W"
"MT0320000","201400002148","2014-01-28",1,0,"U"
"MT0320000","201400002196","2014-02-22",2,1,"W"
"MT0320000","201400002244","2014-03-06",6,2,"W"
"MT0320000","201400002274","2014-03-20",1,1,"I"
"MT0320000","201410005870","2014-07-05",0,1,"U"
"MT0320100","201410009957","2014-06-03",1,1,"W"
"MT0340000","O14OFF000060","2014-03-09",1,1,"W"
"MT0390000","214CR0000661","2014-06-19",11,1,"W"
"MT0390100","214CR0002169","2014-09-25",2,1,"W"
"MT0390100","214CR0002674","2014-12-09",1,1,"W"
"MT0560100","201400013142","2014-03-22",1,1,"U"
"MT0560100","201400055145","2014-10-29",1,1,"U"
"MT0560100","201400061911","2014-12-11",1,1,"W"
"NB0230100","14-4468","2014-06-30",1,0,"U"
"NB0280200","01372-O","2014-05-22",1,1,"U"
"NB0280200","07864-O","2014-06-19",0,0,"U"
"NB0280200","17130-O","2014-07-31",12,0,"U"
"NB0280200","19952-O","2014-11-28",1,1,"W"
"NB0280200","20662-O","2014-08-08",1,0,"U"
"NB0280200","36204-O","2014-10-19",0,0,"U"
"NB0280200","36948-O","2014-10-22",1,0,"U"
"NB0280200","93957-I","2014-04-21",2,3,"B"
"NB0280200","94494-I","2014-04-21",1,0,"U"
"NB0550100","B4-003406","2014-01-13",1,1,"W"
"NB0550100","B4-010847","2014-02-07",0,0,"U"
"NB0550100","B4-016420","2014-02-26",1,1,"W"
"NB0550100","B4-022531","2014-03-18",1,1,"W"
"NB0550100","B4-030618","2014-04-12",1,3,"M"
"NB0550100","B4-033713","2014-04-21",1,1,"W"
"NB0550100","B4-038682","2014-05-05",0,0,"U"
"NB0550100","B4-038689","2014-05-05",0,0,"U"
"NB0550100","B4-038690","2014-05-05",0,0,"U"
"NB0550100","B4-038692","2014-05-05",0,0,"U"
"NB0550100","B4-038693","2014-05-05",0,0,"U"
"NB0550100","B4-038694","2014-05-05",0,0,"U"
"NB0550100","B4-049487","2014-06-05",1,2,"W"
"NB0550100","B4-059044","2014-07-02",1,0,"U"
"NB0550100","B4-061188","2014-07-08",1,1,"W"
"NB0550100","B4-061488","2014-07-09",0,1,"U"
"NB0550100","B4-095761","2014-10-18",0,0,"U"
"NB0550100","B4-103193","2014-11-09",1,0,"U"
"NB0550100","B4021079","2014-03-14",0,0,"U"
"NB0600100","0114002332","2014-11-06",1,0,"U"
"NB0660100","NC20150032","2014-12-15",2,1,"U"
"NB0890100","20140000080","2014-02-06",1,1,"W"
"NC0110000","2014006457","2014-06-15",1,0,"U"
"NC0110000","2014007976","2014-08-23",1,0,"U"
"NC0110000","2014009691","2014-10-13",1,1,"U"
"NC0110100","14-002798","2014-02-07",1,0,"U"
"NC0110100","14-004265","2014-02-26",0,0,"U"
"NC0110700","14-0300063","2014-03-26",2,2,"W"
"NC0140200","1401925","2014-04-09",1,1,"W"
"NC0260000","2014-10399","2014-12-05",1,0,"U"
"NC0260100","2014-010122","2014-04-10",1,1,"W"
"NC0260100","2014-011000","2014-04-18",1,1,"W"
"NC0260100","2014-011028","2014-04-18",2,1,"W"
"NC0260100","2014-011047","2014-04-18",1,0,"U"
"NC0260100","2014-012165","2014-04-28",1,0,"U"
"NC0260100","2014-015260","2014-05-26",1,1,"W"
"NC0260100","2014-028243","2014-09-23",2,2,"B"
"NC0260100","2014-034044","2014-11-16",1,1,"B"
"NC0260200","2014-01772","2014-06-23",0,0,"U"
"NC0260400","2014-0915129","2014-09-12",1,1,"W"
"NC0270000","140286","2014-03-08",1,1,"W"
"NC0270000","141019","2014-07-21",1,1,"W"
"NC0340000","201404177","2014-05-14",0,1,"W"
"NC0340000","201408384","2014-09-19",1,1,"W"
"NC0340000","201411005","2014-12-10",1,1,"W"
"NC0340600","14-018","2014-02-26",1,1,"A"
"NC0360500","2014-19138","2014-04-05",1,1,"W"
"NC0360500","2014-29445","2014-06-01",3,1,"W"
"NC0390100","14-00254","2014-01-27",2,1,"W"
"NC0390100","14-00264","2014-01-29",1,0,"U"
"NC0390100","14-02392","2014-09-20",1,1,"W"
"NC0410000","140619008","2014-06-19",1,0,"U"
"NC0410200","20140406245","2014-04-06",2,0,"U"
"NC0410200","20140425219","2014-04-25",1,0,"U"
"NC0410200","20140626246","2014-06-26",1,0,"U"
"NC0410200","20141108056","2014-11-08",1,0,"U"
"NC0410200","20141115241","2014-11-15",1,0,"U"
"NC0410200","20141122196","2014-11-22",1,0,"U"
"NC0410300","201413716","2014-05-14",1,0,"U"
"NC0420200","2014-04169","2014-02-24",1,0,"U"
"NC0420200","2014-06780","2014-03-27",3,4,"B"
"NC0420200","2014-15033","2014-06-24",1,1,"W"
"NC0440200","WPD1402274","2014-09-28",0,0,"U"
"NC0490000","2014-I04177","2014-09-25",1,1,"W"
"NC0590100","14-09-034","2014-09-08",1,1,"B"
"NC0600100","0202-0847-00","2014-02-02",0,0,"U"
"NC0600100","0225-1753-00","2014-02-25",1,0,"U"
"NC0600100","0304-0812-08","2014-03-04",1,0,"U"
"NC0600100","0403-0810-00","2014-04-03",1,0,"U"
"NC0600100","0412-2142-03","2014-04-12",1,2,"W"
"NC0600100","0414-0156-01","2014-04-14",1,1,"W"
"NC0600100","0427-1901-01","2014-04-27",1,1,"W"
"NC0600100","0526-1237-00","2014-05-26",1,1,"W"
"NC0600100","0815-0049-03","2014-08-15",1,2,"M"
"NC0600100","0904-1731-00","2014-09-04",1,0,"U"
"NC0600100","1013-2310-01","2014-10-13",2,1,"W"
"NC0600100","1028-0915-03","2014-10-28",1,0,"U"
"NC0600100","1221-0121-03","2014-12-21",1,4,"M"
"NC0650200","2014009685","2014-03-21",1,1,"W"
"NC0650200","2014035816","2014-10-15",2,1,"W"
"NC0650500","201400144","2014-02-10",1,0,"U"
"NC0670100","14-3547","2014-05-08",1,1,"W"
"NC0680100","1402731","2014-03-11",1,1,"W"
"NC0680100","1409036","2014-07-31",1,2,"B"
"NC0680200","142000","2014-06-27",1,1,"W"
"NC0680200","142213","2014-07-18",0,0,"U"
"NC0700000","2014-0204","2014-02-17",1,0,"U"
"NC0700000","2014-1672","2014-12-06",1,1,"W"
"NC0700000","2014-1700","2014-12-12",1,1,"W"
"NC0740300","2014-13411","2014-03-01",1,0,"U"
"NC0740300","2014-49473","2014-08-07",1,0,"U"
"NC0740300","2014-74230","2014-11-23",1,1,"W"
"NC0790000","143387","2014-12-08",0,0,"U"
"NC0800500","2014000367","2014-01-31",4,0,"U"
"NC0860200","1411040005","2014-11-04",3,1,"W"
"NC0920100","P14005682","2014-01-13",1,2,"B"
"NC0920100","P14069117","2014-05-27",1,0,"U"
"NC0920100","P14071649","2014-06-03",1,1,"W"
"NC0920100","P14071933","2014-06-04",5,1,"W"
"NC0920100","P14073098","2014-06-09",2,1,"W"
"NC0920100","P14073799","2014-06-12",1,0,"U"
"NC0920100","P14080644","2014-07-17",1,2,"W"
"NC0920100","P14081887","2014-07-24",1,1,"W"
"NC0920100","P14086518","2014-08-18",0,2,"W"
"NC0920100","P14090296","2014-09-05",1,1,"W"
"NC0920100","P14095763","2014-10-04",1,1,"B"
"NC0920100","P14096965","2014-10-10",1,1,"B"
"NC0920100","P14098661","2014-10-18",3,1,"W"
"NC0920100","P14102784","2014-11-06",2,3,"B"
"NC0920100","P14104409","2014-11-14",2,2,"B"
"NC0920100","P14107867","2014-12-02",2,1,"B"
"NC0920100","P14107976","2014-12-02",1,1,"B"
"NC0920100","P14108301","2014-12-04",1,1,"U"
"NC0970000","201402577","2014-06-06",1,0,"U"
"NC0980100","14001262","2014-03-10",1,0,"U"
"NC0980100","14001626","2014-03-22",2,0,"U"
"NC0980100","14003129","2014-06-12",4,2,"W"
"NC0980100","14006603","2014-12-18",1,1,"W"
"ND0080100","0114007722","2014-04-30",1,1,"B"
"ND0080100","0114009627","2014-05-30",1,2,"M"
"ND0080100","0114009842","2014-06-02",1,1,"I"
"ND0080100","0114014981","2014-08-18",0,0,"U"
"ND0080100","0114015115","2014-08-20",2,1,"I"
"ND0080100","0114017366","2014-09-28",1,2,"W"
"ND0090000","201400001428","2014-02-08",1,1,"W"
"ND0090000","201400014457","2014-10-10",1,1,"W"
"ND0090200","201400002029","2014-01-12",2,2,"B"
"ND0090200","201400021057","2014-04-13",1,1,"W"
"ND0090200","201400021065","2014-04-13",1,1,"W"
"ND0090200","201400026169","2014-05-07",1,0,"U"
"ND0090200","201400026221","2014-05-06",2,0,"U"
"ND0090200","201400029388","2014-05-20",1,0,"U"
"ND0090200","201400070518","2014-11-04",1,1,"W"
"ND0090300","201400007357","2014-05-11",1,1,"W"
"ND0090300","201400007488","2014-05-09",2,2,"M"
"ND0090300","201400012098","2014-07-21",1,0,"U"
"ND0090300","201400015978","2014-09-12",2,0,"U"
"ND0090300","201400019439","2014-11-23",2,1,"I"
"ND0090300","201400020038","2014-12-06",1,1,"W"
"ND0130000","1733","2014-07-19",1,1,"U"
"ND0180100","000201406086","2014-09-10",1,2,"M"
"ND0300000","2014000813","2014-06-21",1,1,"W"
"ND0300000","2014001564","2014-11-23",1,1,"W"
"ND0300200","2014001626","2014-05-06",1,1,"W"
"ND0360100","14001140","2014-04-16",3,1,"W"
"ND0400200","20140061","2014-04-30",1,1,"I"
"ND0510000","201400006879","2014-06-17",1,1,"W"
"ND0510200","201400001076","2014-01-13",1,0,"U"
"ND0510200","201400025816","2014-06-20",1,1,"U"
"NH0010600","14-554-OF","2014-09-26",0,0,"U"
"NH0011400","14-4407-OF","2014-09-26",2,1,"W"
"NH0043800","14-107-OF","2014-06-17",1,1,"W"
"NH0054400","14-209-OF","2014-03-15",1,1,"W"
"NH0056600","14-277-OF","2014-04-27",0,0,"U"
"NH0056600","14-826-OF","2014-12-10",0,0,"U"
"NH0065200","14-139-OF","2014-02-17",1,1,"W"
"NH0071600","14-35651-AR","2014-08-17",2,1,"W"
"NH0073800","1403140026","2014-03-01",0,1,"W"
"NH0090400","14022434","2014-09-20",1,4,"M"
"NH0090800","14-1131-OF","2014-07-17",0,0,"U"
"NH0090800","14-403-OF","2014-03-06",5,2,"W"
"NJ0010800","2014-61729","2014-10-02",0,1,"W"
"NJ0011100","14-22080","2014-08-09",1,1,"A"
"NJ0011100","2014-20143","2014-07-21",0,0,"U"
"NJ0011200","14-33071","2014-07-31",1,0,"U"
"NJ0011200","14-33288","2014-08-02",1,0,"U"
"NJ0021700","14-02004","2014-02-01",0,0,"U"
"NJ0021900","2014-13669","2014-02-21",1,0,"U"
"NJ0023100","2014008976","2014-05-23",1,0,"U"
"NJ0024600","14-062903","2014-12-05",0,0,"U"
"NJ0025000","2014-06993","2014-06-06",0,7,"W"
"NJ0025100","14-23492","2014-12-26",0,0,"U"
"NJ0031300","14-20413","2014-09-11",1,1,"W"
"NJ0031300","14-24105","2014-10-17",1,0,"U"
"NJ0031300","14-24107","2014-10-17",1,0,"U"
"NJ0031300","14-24109","2014-10-17",1,0,"U"
"NJ0031300","14-27255","2014-12-09",1,1,"W"
"NJ0031300","14-27416","2014-12-11",1,0,"U"
"NJ0031300","14-6915","2014-04-01",0,0,"U"
"NJ0031300","14-9885","2014-05-06",1,1,"W"
"NJ0031300","2014-24601","2014-11-05",1,1,"W"
"NJ0031900","2014-9773","2014-10-06",0,0,"U"
"NJ0031900","2014-9979","2014-10-12",0,0,"U"
"NJ0032000","14-6540","2014-05-02",1,0,"U"
"NJ0032100","2014-11940","2014-10-23",1,1,"W"
"NJ0032100","2014-3159","2014-03-22",0,0,"U"
"NJ0032100","2014-717","2014-01-18",1,1,"W"
"NJ0032300","2014-2400","2014-02-23",1,1,"W"
"NJ0032500","20147456","2014-04-03",1,0,"U"
"NJ0033000","2014-22901","2014-12-28",0,0,"U"
"NJ0033000","2014-9633","2014-06-05",0,0,"U"
"NJ0033200","2014-1009","2014-03-21",3,0,"U"
"NJ0040800","14-0064","2014-02-09",1,1,"B"
"NJ0040800","1405221519","2014-05-22",1,1,"W"
"NJ0040800","1411252846","2014-11-25",0,0,"U"
"NJ0041100","2014-5251","2014-09-24",1,1,"W"
"NJ0043200","14-008855","2014-03-25",1,1,"W"
"NJ0043200","14-02-74","2014-02-27",0,0,"U"
"NJ0043600","140030589","2014-07-22",0,2,"W"
"NJ0050800","PD-14-29319","2014-08-22",0,0,"U"
"NJ0070800","14-11516","2014-05-08",1,1,"W"
"NJ0071600","14-06870","2014-02-21",1,1,"W"
"NJ0072000","14002929","2014-03-29",0,0,"U"
"NJ0080400","201401505","2014-04-11",1,1,"W"
"NJ0080600","2014-006785","2014-03-22",1,1,"B"
"NJ0080600","2014-010339","2014-04-07",0,0,"U"
"NJ0080800","2014-6996","2014-03-13",1,1,"W"
"NJ0080800","2014010323","2014-04-11",1,1,"W"
"NJ0081100","14-21898","2014-09-20",1,1,"W"
"NJ0081100","14-27434","2014-11-30",1,1,"W"
"NJ0081500","14-11930","2014-12-18",1,1,"W"
"NJ0081500","2014-3607","2014-04-22",2,1,"W"
"NJ0081500","2014-4025","2014-05-05",1,1,"B"
"NJ0081500","2014-4654","2014-05-25",1,1,"B"
"NJ0081500","2014-5902","2014-06-30",1,1,"W"
"NJ0082000","2014-21699","2014-11-19",0,0,"U"
"NJ0082000","2014000002","2014-01-01",2,0,"U"
"NJ0082200","14-21957","2014-12-05",1,1,"W"
"NJ0082200","14-22602","2014-12-15",1,1,"W"
"NJ0082200","14-3185","2014-02-23",1,1,"W"
"NJ0082200","14-64","2014-01-02",1,1,"W"
"NJ0082200","14-7319","2014-04-25",1,1,"W"
"NJ0082200","14-8115","2014-05-06",1,1,"W"
"NJ0082200","14-8329","2014-05-11",1,1,"W"
"NJ0082200","143732","2014-03-03",1,0,"U"
"NJ0082200","2014-10148","2014-06-07",1,1,"B"
"NJ0082200","2014-1559A","2014-01-27",1,1,"W"
"NJ0082200","2014-1559B","2014-01-27",1,1,"B"
"NJ0082200","2014-18465","2014-10-09",1,1,"W"
"NJ0082200","2014-20910","2014-11-18",1,1,"W"
"NJ0090500","00952-14","2014-03-30",1,0,"U"
"NJ0090500","14-27334","2014-05-17",1,1,"W"
"NJ0090500","14-61425","2014-10-18",1,1,"W"
"NJ0090500","51902-14","2014-09-15",1,1,"W"
"NJ0090500","CH-003970-14","2014-01-20",1,0,"U"
"NJ0090600","14-003472","2014-02-16",0,0,"U"
"NJ0090700","14024768","2014-12-05",0,0,"U"
"NJ0091000","14083195","2014-11-19",1,1,"W"
"NJ0102200","14066916","2014-06-12",1,1,"B"
"NJ0110400","14-08824","2014-05-16",1,1,"B"
"NJ0110600","HT2014-01878","2014-08-23",0,0,"U"
"NJ0111100","C410-2014-00","2014-09-09",0,0,"U"
"NJ0111200","I-2014-01187","2014-05-28",1,1,"W"
"NJ0111200","I-2014-01397","2014-06-24",1,1,"W"
"NJ0120200","I-2014-00695","2014-07-17",1,1,"B"
"NJ0120300","14-291","2014-05-04",1,1,"W"
"NJ0120400","14-13218","2014-03-03",0,0,"U"
"NJ0120400","14-16813","2014-03-20",0,0,"U"
"NJ0120400","14-27047","2014-05-09",1,0,"U"
"NJ0120400","14-37055","2014-06-26",0,0,"U"
"NJ0120400","14-64094","2014-10-29",1,0,"U"
"NJ0120400","14-75287","2014-12-19",1,1,"B"
"NJ0120700","I-2014-00362","2014-03-07",1,1,"A"
"NJ0120700","I-2014-01716","2014-11-21",1,1,"W"
"NJ0120700","I-2015-00225","2014-08-09",1,1,"W"
"NJ0121000","14-10851","2014-05-13",0,0,"U"
"NJ0121100","14-011646","2014-10-07",1,0,"U"
"NJ0121300","14-17290","2014-06-02",0,0,"U"
"NJ0121300","14-23113","2014-07-18",1,1,"W"
"NJ0121300","14-5096","2014-02-02",1,0,"U"
"NJ0121300","14011556","2014-04-16",0,0,"U"
"NJ0121300","14012795","2014-04-27",0,0,"U"
"NJ0121300","14020060","2014-06-25",1,1,"W"
"NJ0121300","14024181","2014-08-02",0,0,"U"
"NJ0121400","14-03739","2014-01-25",0,0,"U"
"NJ0121400","14-11052","2014-02-23",1,1,"W"
"NJ0121400","14-71016","2014-11-17",1,1,"W"
"NJ0122100","I-2014-02259","2014-04-27",0,0,"U"
"NJ0122100","I-2014-05116","2014-09-16",1,1,"W"
"NJ0122200","14011582","2014-05-26",0,0,"U"
"NJ0122500","14006836","2014-01-16",0,0,"U"
"NJ0122500","14112563","2014-09-21",0,0,"U"
"NJ0122500","14129548","2014-11-03",0,0,"U"
"NJ0130500","14-001149","2014-02-05",3,1,"W"
"NJ0130800","14-1882","2014-05-28",1,1,"W"
"NJ0131600","14FT12096","2014-05-20",1,1,"W"
"NJ0131800","14-11417","2014-06-22",0,0,"U"
"NJ0131900","14-19016","2014-05-12",1,1,"W"
"NJ0131900","14-24138","2014-06-15",0,0,"U"
"NJ0132100","14-6433","2014-08-20",1,1,"W"
"NJ0132100","14-9528","2014-12-17",1,1,"W"
"NJ0132100","140518","2014-01-18",1,1,"B"
"NJ0132600","14MN17173","2014-06-22",1,1,"W"
"NJ0132700","14-15397","2014-11-30",0,0,"U"
"NJ0132800","14-041311","2014-12-19",1,1,"B"
"NJ0133000","I-2014-01509","2014-12-11",1,1,"B"
"NJ0133100","140423-48","2014-04-23",0,0,"U"
"NJ0133400","14NT15495","2014-06-17",1,1,"W"
"NJ0133400","14NT18161","2014-07-12",1,1,"B"
"NJ0133400","14NT19185","2014-07-22",1,0,"U"
"NJ0133400","14NT19937","2014-07-30",1,1,"M"
"NJ0133400","14NT22044","2014-08-14",1,1,"B"
"NJ0133400","14NT23760","2014-09-04",1,1,"I"
"NJ0133400","14NT28178","2014-10-21",1,1,"W"
"NJ0133400","15NT00365","2014-10-14",1,1,"W"
"NJ0133500","14NC04433","2014-05-15",1,1,"W"
"NJ0135000","2014-0685","2014-02-11",1,1,"B"
"NJ0135300","I-2014-00190","2014-02-14",1,0,"U"
"NJ0135300","I-2014-00500","2014-04-15",1,1,"W"
"NJ0141700","14-17765","2014-06-12",1,1,"W"
"NJ0141800","2014-005223","2014-05-05",0,0,"U"
"NJ0142700","I-2014-00959","2014-02-08",1,1,"W"
"NJ0143200","2014-007160","2014-02-27",1,1,"W"
"NJ0143200","2014-012232","2014-03-28",1,1,"W"
"NJ0143200","2014-017633","2014-05-23",0,0,"U"
"NJ0150600","26032-14","2014-04-22",1,0,"U"
"NJ0151100","I-2014-04322","2014-10-07",1,0,"U"
"NJ0151200","14-85","2014-01-01",1,0,"U"
"NJ0151400","14-042058","2014-06-26",1,1,"W"
"NJ0151400","14-043934","2014-07-05",1,1,"W"
"NJ0151400","14-045213","2014-07-08",1,1,"W"
"NJ0151400","14-059572","2014-09-12",1,1,"W"
